CASE_ID,COUNT_BICYCLIST_INJURED,COUNT_BICYCLIST_KILLED,NUMBER_INJURED,NUMBER_KILLED,TYPE_OF_COLLISION,PCF_VIOL_CATEGORY,STWD_VEHTYPE_AT_FAULT,INTERSECTION,LIGHTING,COUNTY
8871507,1,0,1,0,other,traffic signs,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9367717,1,0,1,0,head-on,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
81869163,1,0,1,0,other,other improper driving,Bicycle,no,daylight,ORANGE
8670418,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,ORANGE
81691650,1,0,1,0,other,automobile right of way,Bicycle,yes,daylight,SAN MATEO
6517121,1,0,1,0,broadside,improper turning,Bicycle,no,daylight,SANTA CLARA
8601612,1,0,1,0,hit object,unknown,Not Stated,no,daylight,VENTURA
8733139,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,ORANGE
91650717,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SAN LUIS OBISPO
8528298,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,ALAMEDA
8699191,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
6466437,1,0,1,0,other,automobile right of way,Bicycle,no,daylight,STANISLAUS
6707096,2,0,2,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,KERN
82051238,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,SACRAMENTO
6542512,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
8297374,1,0,1,0,vehicle/pedestrian,other hazardous violation,Bicycle,no,dark street lights,LOS ANGELES
6363729,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,SANTA CLARA
91006127,1,0,1,0,other,traffic signs,Bicycle,yes,dark street lights,SACRAMENTO
91545887,1,0,1,0,overturned,unsafe speed,Bicycle,no,daylight,SAN BERNARDINO
8552937,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,SAN FRANCISCO
8596079,1,0,1,0,other,improper turning,Bicycle,yes,daylight,SAN DIEGO
8157802,1,0,1,0,rear end,following too closely,Passenger Car/Station Wagon,yes,daylight,SAN DIEGO
7178406,1,0,1,0,other,automobile right of way,Pickup or Panel Truck,yes,daylight,MARIN
9072163,1,0,1,0,sideswipe,other hazardous violation,Not Stated,yes,dark street lights,SANTA CLARA
9435252,1,0,1,0,other,other than driver or pedestrian,Not Stated,no,daylight,SAN FRANCISCO
7014918,1,0,1,0,broadside,traffic signs,Bicycle,yes,dark street lights,SAN FRANCISCO
90031433,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
9071715,1,0,1,0,other,automobile right of way,Bicycle,no,daylight,STANISLAUS
6879877,1,0,1,0,broadside,improper turning,Bicycle,no,daylight,ORANGE
8587694,1,0,1,0,overturned,other than driver or pedestrian,Not Stated,yes,daylight,SAN FRANCISCO
8087518,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SANTA CLARA
7050589,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
6585937,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,LOS ANGELES
6840405,1,0,1,0,broadside,traffic signs,Bicycle,yes,dark street lights,LOS ANGELES
6986300,2,0,2,0,other,unsafe speed,Bicycle,no,daylight,VENTURA
81736387,1,0,1,0,head-on,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN MATEO
9651536,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
8035773,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9040976,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
8287204,1,0,1,0,other,other hazardous violation,Bicycle,no,daylight,LOS ANGELES
9016753,1,0,1,0,broadside,traffic signs,Bicycle,yes,dark street lights,SAN BERNARDINO
8141551,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8594569,1,0,1,0,broadside,traffic signs,Bicycle,no,daylight,SAN FRANCISCO
9548910,1,0,1,0,other,unknown,Passenger Car/Station Wagon,yes,dark street lights not working,SAN MATEO
6340832,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,SANTA CLARA
8068156,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,BUTTE
8990957,1,0,1,0,sideswipe,automobile right of way,Bicycle,no,daylight,LOS ANGELES
8073720,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dusk-dawn,LOS ANGELES
8595973,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
9067151,1,0,1,0,vehicle/pedestrian,wrong side of road,Bicycle,no,dark street lights,LOS ANGELES
6621151,1,0,1,0,sideswipe,unsafe lane change,Bicycle,no,daylight,SAN MATEO
6986479,1,0,1,0,vehicle/pedestrian,traffic signs,Bicycle,no,daylight,LOS ANGELES
6520313,1,0,1,0,head-on,automobile right of way,Bicycle,yes,dark street lights,LOS ANGELES
6934881,1,0,1,0,hit object,improper turning,Bicycle,no,daylight,LOS ANGELES
9552938,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,KINGS
9019021,1,0,1,0,vehicle/pedestrian,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9637371,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,yes,daylight,ALAMEDA
8290406,1,0,1,0,head-on,unsafe speed,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
6946056,1,0,1,0,rear end,unknown,Not Stated,yes,dark street lights,BUTTE
9025523,1,0,2,0,unknown,improper passing,Not Stated,no,daylight,LOS ANGELES
8568873,1,0,1,0,other,unsafe lane change,Not Stated,no,dusk-dawn,LOS ANGELES
81639060,1,0,1,0,other,wrong side of road,Bicycle,yes,dark street lights,ORANGE
9316708,2,0,2,0,other,DUI,Passenger Car/Station Wagon,no,dark no street lights,ORANGE
8092936,1,0,1,0,broadside,pedestrian right of way,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
6595755,1,0,1,0,broadside,traffic signs,Not Stated,yes,dark street lights,KERN
9174695,1,0,1,0,head-on,unknown,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9548240,2,0,2,0,other,unsafe speed,Pickup or Panel Truck,yes,dark no street lights,ALAMEDA
9216547,1,0,2,0,rear end,improper turning,Bicycle,no,daylight,NAPA
9436860,1,0,1,0,broadside,wrong side of road,Bicycle,no,dusk-dawn,LOS ANGELES
8781849,1,0,1,0,sideswipe,improper passing,Bicycle,yes,daylight,SAN DIEGO
8395187,1,0,1,0,broadside,other improper driving,Bicycle,no,daylight,ORANGE
6962219,1,0,1,0,other,unknown,Bicycle,no,dark street lights,MADERA
8839385,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,SACRAMENTO
91863660,1,0,1,0,other,unsafe speed,Not Stated,no,daylight,SACRAMENTO
7048461,1,0,1,0,broadside,wrong side of road,Bicycle,no,dark street lights,SAN DIEGO
82369498,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,ALAMEDA
6731923,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,SAN MATEO
8985215,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
8804516,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,LOS ANGELES
8652014,1,0,2,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,NEVADA
91026074,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,SACRAMENTO
6670653,1,0,1,0,broadside,other hazardous violation,Pickup or Panel Truck,yes,dark street lights,LOS ANGELES
8728936,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SAN BERNARDINO
8714082,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,no,daylight,YOLO
6666582,1,0,1,0,broadside,improper turning,Pickup or Panel Truck,yes,dusk-dawn,SAN DIEGO
8622765,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
9600507,1,0,1,0,rear end,improper turning,Bicycle,no,daylight,SAN DIEGO
8958763,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,LOS ANGELES
7126703,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,ORANGE
8166895,0,1,0,1,vehicle/pedestrian,unknown,Not Stated,no,dark street lights,LOS ANGELES
7031279,2,0,2,0,unknown,other hazardous violation,Bicycle,no,daylight,STANISLAUS
6802790,1,0,1,0,other,wrong side of road,Bicycle,no,dark street lights,SACRAMENTO
6419023,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,LOS ANGELES
7174966,1,0,1,0,broadside,unsafe speed,Passenger Car/Station Wagon,no,daylight,SAN JOAQUIN
8688903,1,0,1,0,other,traffic signs,Passenger Car/Station Wagon,no,daylight,SAN BERNARDINO
8066049,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
8025797,1,0,1,0,vehicle/pedestrian,wrong side of road,Bicycle,yes,daylight,ORANGE
92204768,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SANTA CLARA
8519100,1,0,1,0,head-on,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SANTA CLARA
9544282,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SANTA CLARA
81176521,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,KERN
8354403,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,SACRAMENTO
6586395,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
9389930,1,0,1,0,vehicle/pedestrian,pedestrian violation,Bicycle,yes,daylight,ALAMEDA
7199685,0,1,0,1,head-on,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
82233331,1,0,1,0,rear end,improper turning,Bicycle,no,daylight,ORANGE
8920459,1,0,1,0,other,traffic signs,Bicycle,no,dark street lights,LOS ANGELES
91345842,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SOLANO
6833705,1,0,1,0,broadside,traffic signs,Bicycle,yes,dark street lights,SAN DIEGO
8619224,1,0,1,0,vehicle/pedestrian,unknown,Not Stated,yes,dark street lights,SAN FRANCISCO
91296079,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,daylight,SANTA CRUZ
8836978,1,0,1,0,other,traffic signs,Not Stated,yes,daylight,LOS ANGELES
9529434,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
82303442,1,0,1,0,head-on,pedestrian violation,Bicycle,yes,daylight,LOS ANGELES
8498470,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
91333536,1,0,1,0,other,automobile right of way,Bicycle,no,daylight,KERN
82042485,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,RIVERSIDE
91670819,0,0,2,0,rear end,improper turning,Bicycle,no,dark no street lights,MARIN
6947389,1,0,1,0,other,pedestrian right of way,Not Stated,not stated,daylight,RIVERSIDE
9484020,1,0,1,0,rear end,wrong side of road,Bicycle,no,dusk-dawn,LOS ANGELES
90400292,1,0,1,0,broadside,unknown,Not Stated,no,daylight,SANTA CLARA
6446178,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9270667,1,0,1,0,broadside,automobile right of way,Bicycle,yes,daylight,LOS ANGELES
92247772,1,0,1,0,other,unsafe speed,Bicycle,yes,dark street lights,LOS ANGELES
81803213,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,STANISLAUS
90260031,1,0,1,0,sideswipe,improper turning,Not Stated,no,daylight,SANTA BARBARA
91351543,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights not working,PLACER
8470415,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,RIVERSIDE
8057643,1,0,1,0,hit object,unsafe speed,Bicycle,no,daylight,SAN MATEO
81599835,1,0,1,0,rear end,improper turning,Passenger Car/Station Wagon,no,daylight,RIVERSIDE
7094716,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,no,daylight,ALAMEDA
7010677,1,0,1,0,unknown,traffic signs,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9156605,1,0,1,0,sideswipe,automobile right of way,Passenger Car/Station Wagon,no,daylight,SAN FRANCISCO
9025555,1,0,1,0,rear end,following too closely,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
9567467,1,0,1,0,sideswipe,unknown,Not Stated,no,daylight,LOS ANGELES
9361403,1,0,1,0,vehicle/pedestrian,traffic signs,Bicycle,yes,daylight,ALAMEDA
6653608,1,0,1,0,rear end,unsafe speed,Bicycle,no,daylight,LOS ANGELES
92000302,1,0,1,0,sideswipe,other hazardous violation,Bicycle,no,dark no street lights,LOS ANGELES
9459718,1,0,1,0,broadside,traffic signs,Passenger Car/Station Wagon,yes,daylight,SAN BERNARDINO
8530506,1,0,1,0,vehicle/pedestrian,pedestrian right of way,Passenger Car/Station Wagon,yes,dark street lights,SONOMA
8656153,1,0,1,0,vehicle/pedestrian,traffic signs,Passenger Car/Station Wagon,no,daylight,VENTURA
8805198,1,0,1,0,broadside,unsafe speed,Passenger Car/Station Wagon,no,daylight,SANTA CLARA
8744726,1,0,1,0,head-on,wrong side of road,Passenger Car/Station Wagon,yes,daylight,IMPERIAL
9290215,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
6672289,1,0,1,0,broadside,improper turning,Bicycle,no,daylight,LOS ANGELES
8360538,1,0,1,0,rear end,unsafe lane change,Not Stated,yes,daylight,LOS ANGELES
81779746,1,0,1,0,sideswipe,improper turning,Bicycle,no,daylight,ALAMEDA
8506213,1,0,1,0,broadside,unknown,Not Stated,no,daylight,SAN DIEGO
9035543,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,dark no street lights,SAN FRANCISCO
9401277,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
6445797,1,0,1,0,rear end,unsafe speed,Not Stated,no,dark no street lights,SAN DIEGO
90152215,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,LOS ANGELES
8965275,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,ORANGE
6948114,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,RIVERSIDE
82160522,1,0,1,0,other,unsafe starting or backing,Passenger Car/Station Wagon,no,dark street lights,RIVERSIDE
91843174,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,SACRAMENTO
8456223,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,VENTURA
91548435,1,0,1,0,overturned,unsafe speed,Bicycle,yes,daylight,SHASTA
6812040,1,0,1,0,broadside,automobile right of way,Not Stated,yes,daylight,SANTA CLARA
9321091,0,1,0,1,other,wrong side of road,Bicycle,no,dark no street lights,KERN
8704392,1,0,1,0,rear end,improper turning,Bicycle,yes,daylight,LOS ANGELES
8937428,1,0,1,0,other,other hazardous violation,Passenger Car/Station Wagon,yes,daylight,ALAMEDA
81618667,0,0,1,0,other,pedestrian violation,Pedestrian,no,daylight,ORANGE
9204040,1,0,1,0,broadside,traffic signs,Bicycle,no,dark street lights,LOS ANGELES
81637594,1,0,1,0,head-on,automobile right of way,Passenger Car/Station Wagon,yes,daylight,RIVERSIDE
6712755,1,0,1,0,broadside,automobile right of way,Pickup or Panel Truck,no,dark street lights,RIVERSIDE
9539023,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,MARIN
8285065,1,0,1,0,vehicle/pedestrian,wrong side of road,Bicycle,no,dark street lights,LOS ANGELES
8011644,1,0,1,0,rear end,following too closely,Bicycle,no,daylight,SANTA CLARA
7161847,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,FRESNO
8199548,1,0,1,0,broadside,unknown,Passenger Car/Station Wagon,no,daylight,ALAMEDA
91337845,1,0,1,0,sideswipe,improper turning,Bicycle,no,dark no street lights,STANISLAUS
9210320,1,0,1,0,rear end,improper passing,Passenger Car/Station Wagon,no,daylight,SAN DIEGO
9426411,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,SANTA CLARA
91260940,1,0,1,0,hit object,improper turning,Bicycle,no,daylight,SANTA CRUZ
8437589,1,0,1,0,broadside,pedestrian right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8794204,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,STANISLAUS
6837248,1,0,1,0,other,wrong side of road,Bicycle,yes,daylight,SAN MATEO
8288188,1,0,2,0,other,traffic signs,Bicycle,yes,daylight,SAN JOAQUIN
9615907,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,SANTA BARBARA
8309573,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,RIVERSIDE
6810539,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,dark street lights,LOS ANGELES
9535202,1,0,1,0,broadside,traffic signs,Bicycle,yes,dark street lights,SOLANO
6500451,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,ORANGE
7148531,1,0,1,0,broadside,other hazardous violation,Bicycle,no,daylight,FRESNO
7130742,1,0,1,0,hit object,other hazardous violation,Passenger Car/Station Wagon,no,dark street lights,LOS ANGELES
6711615,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,ORANGE
9300420,1,0,1,0,sideswipe,other hazardous violation,Not Stated,no,daylight,LOS ANGELES
8392664,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,SAN JOAQUIN
9122125,1,0,1,0,other,traffic signs,Bicycle,yes,daylight,LOS ANGELES
8840235,1,0,1,0,broadside,improper turning,Not Stated,no,dark street lights,LOS ANGELES
9103937,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
9112148,1,0,1,0,other,wrong side of road,Bicycle,no,dark street lights,SAN DIEGO
8840164,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
81852534,1,0,1,0,broadside,wrong side of road,Bicycle,no,dark street lights,RIVERSIDE
6759152,1,0,1,0,broadside,unknown,Not Stated,yes,daylight,LOS ANGELES
9228354,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,ORANGE
8288964,1,0,1,0,hit object,other improper driving,Passenger Car/Station Wagon,no,daylight,SAN JOAQUIN
6633532,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,no,daylight,SAN BERNARDINO
6459701,1,0,1,0,sideswipe,automobile right of way,Bicycle,no,dark street lights,LOS ANGELES
90345602,0,1,0,1,rear end,unsafe speed,Pickup or Panel Truck,no,dark street lights,FRESNO
8693153,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SAN FRANCISCO
8120819,1,0,1,0,hit object,other hazardous violation,Passenger Car/Station Wagon,no,daylight,SAN FRANCISCO
9584511,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,VENTURA
6942073,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
8884783,1,0,1,0,head-on,automobile right of way,Passenger Car/Station Wagon,no,dark no street lights,LOS ANGELES
6577816,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,not stated,daylight,NAPA
8521480,1,0,1,0,broadside,wrong side of road,Bicycle,yes,dark street lights,ORANGE
9384578,1,0,1,0,vehicle/pedestrian,improper turning,Passenger Car/Station Wagon,no,daylight,SAN DIEGO
6787695,1,0,1,0,sideswipe,unknown,Bicycle,no,daylight,LOS ANGELES
8767450,1,0,1,0,sideswipe,traffic signs,Bicycle,yes,dark street lights,BUTTE
6602069,1,0,1,0,broadside,unsafe speed,Passenger Car/Station Wagon,no,daylight,LOS ANGELES
90625167,1,0,1,0,overturned,other than driver or pedestrian,Not Stated,no,daylight,LOS ANGELES
9620428,1,0,1,0,broadside,wrong side of road,Bicycle,no,daylight,LOS ANGELES
9258264,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
9569156,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,ALAMEDA
9477888,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,yes,daylight,SAN DIEGO
8018589,1,0,1,0,head-on,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
8808172,0,1,0,1,broadside,automobile right of way,Bicycle,yes,daylight,ORANGE
9365629,1,0,1,0,head-on,wrong side of road,Bicycle,no,dark street lights,LOS ANGELES
9616279,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SAN BERNARDINO
8412362,1,0,1,0,broadside,improper turning,Passenger Car/Station Wagon,yes,daylight,LOS ANGELES
6427115,1,0,1,0,sideswipe,automobile right of way,Passenger Car/Station Wagon,no,daylight,ORANGE
9271979,1,0,1,0,other,improper turning,Bicycle,yes,daylight,SAN DIEGO
6603092,1,0,1,0,broadside,automobile right of way,Passenger Car/Station Wagon,no,daylight,SONOMA
6661456,1,0,1,0,broadside,traffic signs,Not Stated,yes,daylight,LOS ANGELES
90519939,1,0,1,0,broadside,improper turning,Bicycle,no,daylight,MENDOCINO
9507259,1,0,1,0,hit object,unsafe speed,Bicycle,no,daylight,ORANGE
7012199,1,0,1,0,broadside,pedestrian right of way,Not Stated,no,daylight,RIVERSIDE
9072840,1,0,1,0,broadside,wrong side of road,Bicycle,yes,daylight,SAN BERNARDINO
8163736,1,0,1,0,sideswipe,traffic signs,Not Stated,no,daylight,LOS ANGELES
6962070,1,0,1,0,head-on,wrong side of road,Bicycle,no,daylight,RIVERSIDE
6810933,1,0,1,0,broadside,other hazardous violation,Passenger Car/Station Wagon,yes,daylight,ALAMEDA
9203317,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SOLANO
6533862,1,0,1,0,head-on,wrong side of road,Passenger Car/Station Wagon,no,daylight,RIVERSIDE
91149543,1,0,1,0,broadside,automobile right of way,Bicycle,no,daylight,TRINITY
6642934,1,0,1,0,rear end,improper turning,Bicycle,no,daylight,SONOMA
90412173,1,0,1,0,overturned,unsafe speed,Bicycle,no,daylight,VENTURA
6945582,1,0,1,0,broadside,improper passing,Bicycle,yes,daylight,SANTA CLARA
8343810,1,0,1,0,rear end,following too closely,Bicycle,yes,daylight,LOS ANGELES
7145276,1,0,1,0,other,automobile right of way,Passenger Car/Station Wagon,yes,daylight,SAN DIEGO
9237573,1,0,1,0,rear end,improper turning,Passenger Car/Station Wagon,no,dark no street lights,RIVERSIDE
6291121,0,1,0,1,other,wrong side of road,Bicycle,no,dark no street lights,TULARE
8130500,1,0,1,0,broadside,traffic signs,Bicycle,yes,daylight,SAN MATEO
6849609,1,0,1,0,sideswipe,improper turning,Not Stated,no,daylight,LOS ANGELES
8882974,1,0,1,0,unknown,automobile right of way,Bicycle,no,daylight,ORANGE
82164087,1,0,1,0,broadside,wrong side of road,Other Vehicle,no,daylight,ORANGE
8619370,1,0,2,0,vehicle/pedestrian,pedestrian violation,Pedestrian,no,dusk-dawn,MARIN
6529184,1,0,1,0,other,wrong side of road,Bicycle,no,daylight,SANTA CLARA
92199949,1,0,1,0,sideswipe,improper turning,Passenger Car/Station Wagon,no,daylight,RIVERSIDE
9034809,1,0,1,0,other,unsafe speed,Bicycle,no,daylight,MARIN
7208433,1,0,1,0,other,other than driver or pedestrian,Not Stated,no,dark street lights,LOS ANGELES
9074517,1,0,1,0,other,other improper driving,Bicycle,no,daylight,CONTRA COSTA
9168874,1,0,1,0,other,other improper driving,Bicycle,yes,dusk-dawn,SAN DIEGO
